Starting_Logical_Site_Name,logical_site_name,ob_product_name,ib_product_name,Vendor,ib_threadname,ib_datatype,ib_product_mnem,ib_vendor_mnem,ib_vendor_name,ib_thread_type,ib_name_suffix,ib_thread_ip,ib_thread_port,trxid,ob_threadname,ob_datatype,ob_product_mnem,ob_vendor_mnem,ob_vendor_name,ob_thread_type,ob_name_suffix,ob_thread_ip,ob_thread_port,route_length
cpcs_qr_rad,div_efl_dbmo_idm,Cloudera Kafka,HCA 5.6,Cloudera Kafka,radord_mt_in_cpcsqrrad,radord,mt,mt,Meditech,in,cpcsqrrad,,19771,*default*,itsdio_kfka_out_hl7dbmncliorm,itsdio,kfka,hca,HCA,out,hl7dbmncliorm,intserv.cloverleaf.hl7-dbmo-orm.1.0.0,,4
cpcs_qr_lab,cpcs_qr_lab,db Motion,HCA 5.6,db Motion,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,11556,*default*,labrslt_dbmo_out_divefldbmolab,labrslt,dbmo,dbmo,dbMotion,out,divefldbmolab,orclvp01.unix.medcity.net,19773,4
cpcs_qr_lab,div_efl_dbmo_lab,Cloudera Kafka,HCA 5.6,Cloudera Kafka,labrslt_mt_in_cpcsqrlab,labrslt,mt,mt,Meditech,in,cpcsqrlab,,19773,*default*,labrslt_kfka_out_hl7dbmnclilab,labrslt,kfka,hca,HCA,out,hl7dbmnclilab,intserv.cloverleaf.hl7-dbmo-oru-lab.1.0.0,,4
cpcs_qr_lab,cpcs_qr_lab,db Motion,HCA 5.6,db Motion,pthrslt_mt_in,pthrslt,mt,mt,Meditech,in,,,12203,*default*,pthrslt_dbmo_out_divefldbmolab,pthrslt,dbmo,dbmo,dbMotion,out,divefldbmolab,orclvp01.unix.medcity.net,19774,4
cpcs_qr_lab,div_efl_dbmo_lab,Cloudera Kafka,HCA 5.6,Cloudera Kafka,pthrslt_mt_in_cpcsqrlab,pthrslt,mt,mt,Meditech,in,cpcsqrlab,,19774,*default*,pthrslt_kfka_out_hl7dbmnclipth,pthrslt,kfka,hca,HCA,out,hl7dbmnclipth,intserv.cloverleaf.hl7-dbmo-oru-path.1.0.0,.1.0.0,4
div_efl_ipl2_edm,div_efl_ipl2_edm,db Motion,iPeople MT56,db Motion,edm_ipl_in_cocqr,edm,ipl,ippl,iPeople,in,cocqr,,10318,*default*,edm_dbmo_out_divefldbmootr_cocqr,edm,dbmo,dbmo,dbMotion,out,divefldbmootr_cocqr,orclvp01.unix.medcity.net,19775,4
div_efl_ipl2_edm,div_efl_dbmo_otr,Cloudera Kafka,iPeople MT56,Cloudera Kafka,edm_ipl_in_diveflipl2edm_cocqr,edm,ipl,ippl,iPeople,in,diveflipl2edm_cocqr,,19775,*default*,edm_kfka_out_hl7dbmncliedm,edm,kfka,hca,HCA,out,hl7dbmncliedm,intserv.cloverleaf.hl7-dbmo-edm.1.0.0,,4
cpcs_qr_iplmu,div_efl_dbmo_otr,Cloudera Kafka,HCA 5.6,Cloudera Kafka,immu_mt_in_cpcsqriplmu,immu,mt,mt,Meditech,in,cpcsqriplmu,,19776,*default*,immu_kfka_out_hl7dbmncliimmu,immu,kfka,hca,HCA,out,hl7dbmncliimmu,intserv.cloverleaf.hl7-dbmo-vxu.1.0.0,,4
cpcs_qr_iplmu,cpcs_qr_iplmu,db Motion,HCA 5.6,db Motion,immu_mt_in,immu,mt,mt,Meditech,in,,,11077,*default*,immu_dbmo_out_divefldbmootr,immu,dbmo,dbmo,dbMotion,out,divefldbmootr,orclvp01.unix.medcity.net,19776,4
div_efl_ipl2,div_efl_dbmo_otr,Cloudera Kafka,iPeople MT56,Cloudera Kafka,nuras_ipl_in_diveflipl2edm_cocqr,nuras,ipl,ippl,iPeople,in,diveflipl2edm_cocqr,,19777,*default*,nuras_kfka_out_hl7dbmnclinuras,nuras,kfka,hca,HCA,out,hl7dbmnclinuras,intserv.cloverleaf.hl7-dbmo-oru-nuras.1.0.0,,4
div_efl_ipl2,div_efl_ipl2,db Motion,iPeople MT56,db Motion,nuras_ipl_in_cocqr,nuras,ipl,ippl,iPeople,in,cocqr,,10337,*default*,nuras_dbmo_out_divefldbmootr_cocqr,nuras,dbmo,dbmo,dbMotion,out,divefldbmootr_cocqr,orclvp01.unix.medcity.net,19777,4
div_efl_ipl2,div_efl_ipl2,db Motion,iPeople MT56,db Motion,nuras_ipl_in_cocqr,nuras,ipl,ippl,iPeople,in,cocqr,,10337,*default*,nuras_dbmo_out_divefldbmootr_cocqr,nuras,dbmo,dbmo,dbMotion,out,divefldbmootr_cocqr,orclvp01.unix.medcity.net,19777,4
div_efl_ipl2,div_efl_dbmo_otr,Cloudera Kafka,iPeople MT56,Cloudera Kafka,nuras_ipl_in_diveflipl2edm_cocqr,nuras,ipl,ippl,iPeople,in,diveflipl2edm_cocqr,,19777,*default*,nuras_kfka_out_hl7dbmnclinotes,nuras,kfka,hca,HCA,out,hl7dbmnclinotes,intserv.cloverleaf.hl7-dbmo-oru-notes.1.0.0,,4
cpcs_qr_pha,cpcs_qr_pha,db Motion,HCA 5.6,db Motion,phaord_mt_in,phaord,mt,mt,Meditech,in,,,10569,*default*,phaord_dbmo_out_divefldbmopha,phaord,dbmo,dbmo,dbMotion,out,divefldbmopha,orclvp01.unix.medcity.net,19778,4
cpcs_qr_pha,div_efl_dbmo_pha,Cloudera Kafka,HCA 5.6,Cloudera Kafka,phaord_mt_in_cpcsqrpha,phaord,mt,mt,Meditech,in,cpcsqrpha,,19778,*default*,phaord_kfka_out_hl7dbmncliphaord,phaord,kfka,hca,HCA,out,hl7dbmncliphaord,intserv.cloverleaf.hl7-dbmo-rde.1.0.0,,4
div_efl_revi,div_efl_revi,HCA 5.6,Revive,Revive,oerpt_revi_in,oerpt,revi,hca,HCA,in,,,37916,COCQR,oerpt_mt_out_cpcsqroe,oerpt,mt,mt,Meditech,out,cpcsqroe,orclvp01.unix.medcity.net,19954,4
cpcs_qr_rad,cpcs_qr_rad,Centricity - CCG PACS,HCA 5.6,Centricity - CCG PACS,radrslt_mt_in_1,radrslt,mt,mt,Meditech,in,1,,40848,*default*,radrslt_pacs_out,radrslt,pacs,gehc,GE,out,,10.227.120.9,29519,4
cpcs_qr_rad,cpcs_qr_rad,HCare Hub,HCA 5.6,HCare Hub,radrslt_mt_in_1,radrslt,mt,mt,Meditech,in,1,,40848,*default*,radrslt_mhub_out,radrslt,mhub,hlthctly,Health Catalyst,out,,EFDVWPAPPHUB01.hcapf.net,40534,4
cpcs_qr_rad,cpcs_qr_rad,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,radrslt_mt_in_1,radrslt,mt,mt,Meditech,in,1,,40848,*default*,radrslt_bti_out,radrslt,bti,hcaeis,HCA D&IS,out,,xrdcwpintbzt17c.hca.corpad.net,16008,4
cpcs_qr_rad,cpcs_qr_rad,Theradoc,HCA 5.6,Theradoc,radrslt_mt_in_1,radrslt,mt,mt,Meditech,in,1,,40848,*default*,radrslt_tdoc_out,radrslt,tdoc,hspra,Hospira,out,,xrdctdochl7int01.hca.corpad.net,16095,4
cpcs_qr_rad,cpcs_qr_rad,Candescent Health,HCA 5.6,Candescent Health,radrslt_mt_in_1,radrslt,mt,mt,Meditech,in,1,,40848,*default*,radrslt_cdsh_out,radrslt,cdsh,candesc,Candescent Health/Envision Healthcare,out,,10.129.79.225,61111,4
cpcs_qr_rad,cpcs_qr_rad,Cloudera Kafka,HCA 5.6,Cloudera Kafka,radrslt_mt_in_1,radrslt,mt,mt,Meditech,in,1,,40848,*default*,radrslt_kfka_out_hl7cliresults,radrslt,kfka,hca,HCA,out,hl7cliresults,intserv.cloverleaf.hl7-cli-results.1.0.0,,4
cpcs_qr_rad,cpcs_qr_rad,Waterpark,HCA 5.6,Waterpark,radrslt_mt_in_1,radrslt,mt,mt,Meditech,in,1,,40848,*default*,multi_wp_out,multi,wp,hcaeis,HCA D&IS,out,,waterpark.app.medcity.net,9001,4
cpcs_qr_rad,cpcs_qr_rad,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,radrslt_mt_in_1,radrslt,mt,mt,Meditech,in,1,,40848,*default*,multi_hde_out,multi,hde,gcp,Google,out,,172.21.148.6,2575,4
cpcs_qr_rad,cpcs_qr_rad,Healthcare Data Engine - HDE,HCA 5.6,Healthcare Data Engine - HDE,radrslt_mt_in_1,radrslt,mt,mt,Meditech,in,1,,40848,*default*,multi_hde_out_stg,multi,hde,gcp,Google,out,stg,172.21.147.5,2575,4
cpcs_qr_rad,cpcs_qr_rad,MPF-Patient Folder/HPF Facility,HCA 5.6,MPF-Patient Folder/HPF Facility,radrslt_mt_in_2,radrslt,mt,mt,Meditech,in,2,,40849,*default*,radrslt_hpf_out_cpcsqroe,radrslt,hpf,mcksn,McKesson,out,cpcsqroe,,12639,6
cpcs_qr_rad,cpcs_qr_oe,MPF-Patient Folder/HPF Facility,HCA 5.6,MPF-Patient Folder/HPF Facility,radrslt_mt_in_cpcsqrrad,radrslt,mt,mt,Meditech,in,cpcsqrrad,orclvp01.unix.medcity.net,12639,*default*,multi_hpf_out,multi,hpf,mcksn,McKesson,out,,ORDCWPAPPHPF12B.hca.corpad.net,6522,6
cpcs_qr_rad,div_efl_iodn_rad,Iodine-Facility,HCA 5.6,Iodine-Facility,radrslt_mt_in_cpcsqrrad,radrslt,mt,mt,Meditech,in,cpcsqrrad,,13770,*default*,radrslt_iodn_out,radrslt,iodn,iodn,Iodine Software,out,,10.65.70.48,53913,6
cpcs_qr_rad,cpcs_qr_rad,HCA 5.6,HCA 5.6,HCA 5.6,radrslt_mt_in_2,radrslt,mt,mt,Meditech,in,2,,40849,*default*,radrslt_mt_out_divefliodnrad,radrslt,mt,mt,Meditech,out,divefliodnrad,orclvp01.unix.medcity.net,13770,6
cpcs_qr_rad,div_efl_e2_rad,Envision Healthcare,HCA 5.6,Envision Healthcare,radrslt_mt_in_cpcsqr,radrslt,mt,mt,Meditech,in,cpcsqr,,15600,*default*,radrslt_e2_out,radrslt,e2,envsnhc,Envision Healthcare,out,,10.129.89.77,39750,6
cpcs_qr_rad,cpcs_qr_rad,Envision Healthcare,HCA 5.6,Envision Healthcare,radrslt_mt_in_2,radrslt,mt,mt,Meditech,in,2,,40849,*default*,radrslt_e2_out_divefle2rad,radrslt,e2,envsnhc,Envision Healthcare,out,divefle2rad,orclvp01.unix.medcity.net,15600,6
cpcs_qr_rad,cpcs_qr_rad,Care Management-Facility,HCA 5.6,Care Management-Facility,radrslt_mt_in_2,radrslt,mt,mt,Meditech,in,2,,40849,*default*,radrslt_mids_out_diveflmids,radrslt,mids,mids,Midas+,out,diveflmids,orclvp01.unix.medcity.net,12854,8
cpcs_qr_rad,div_efl_mids,Care Management-Facility,HCA 5.6,Care Management-Facility,radrslt_mt_in_cpcsqrrad,radrslt,mt,mt,Meditech,in,cpcsqrrad,,12854,*default*,radrslt_mids_out_3,radrslt,mids,mids,Midas+,out,3,orclvp01.unix.medcity.net,12990,8
cpcs_qr_rad,div_efl_mids,Care Management-Facility,HCA 5.6,Care Management-Facility,radrslt_mt_in_3,radrslt,mt,mt,Meditech,in,3,,12990,*default*,radrslt_mids_out,radrslt,mids,mids,Midas+,out,,nadcwpdbsmds03.hca.corpad.net,12122,8
cpcs_qr_rad,cpcs_qr_rad,360 Encompass,HCA 5.6,360 Encompass,radrslt_mt_in_2,radrslt,mt,mt,Meditech,in,2,,40849,*default*,radrslt_360e_out_hscopk0360erad,radrslt,360e,3m,3M,out,hscopk0360erad,orclvp01.unix.medcity.net,15993,6
cpcs_qr_rad,hsc_opk0_360e_rad,360 Encompass,HCA 5.6,360 Encompass,radrslt_mt_in_cpcsqrrad,radrslt,mt,mt,Meditech,in,cpcsqrrad,,15993,*default*,radrslt_360e_out_prod_2,radrslt,360e,3m,3M,out,prod_2,10.237.100.100,8980,6
cpcs_qr_rad,cpcs_qr_rad,360 Encompass,HCA 5.6,360 Encompass,radrslt_mt_in_2,radrslt,mt,mt,Meditech,in,2,,40849,*default*,radrslt_360e_out_hscopk0360erad,radrslt,360e,3m,3M,out,hscopk0360erad,orclvp01.unix.medcity.net,15993,6
cpcs_qr_rad,hsc_opk0_360e_rad,360 Encompass,HCA 5.6,360 Encompass,radrslt_mt_in_cpcsqrrad,radrslt,mt,mt,Meditech,in,cpcsqrrad,,15993,*default*,radrslt_360e_out_preprod_2,radrslt,360e,3m,3M,out,preprod_2,10.237.100.118,8980,6
cpcs_qr_rad,cpcs_qr_rad,HCA 5.6,HCA 5.6,HCA 5.6,radrslt_mt_in_2,radrslt,mt,mt,Meditech,in,2,,40849,*default*,radrslt_mt_out_divefldypv,radrslt,mt,mt,Meditech,out,divefldypv,"orclvp01.unix.medcity.net     ",10998,8
cpcs_qr_rad,div_efl_dypv_rad,Dynamic PharmacoVigilance-Facility,HCA 5.6,Dynamic PharmacoVigilance-Facility,radrslt_mt_in_1,radrslt,mt,mt,Meditech,in,1,,18532,*default*,radrslt_dypv_out,radrslt,dypv,vglnz,VigiLanz Corp,out,,10.65.76.89,20088,8
cpcs_qr_rad,cpcs_qr_rad,db Motion,HCA 5.6,db Motion,radrslt_mt_in_2,radrslt,mt,mt,Meditech,in,2,,40849,*default*,radrslt_dbmo_out_divefldbmoidm,radrslt,dbmo,dbmo,dbMotion,out,divefldbmoidm,orclvp01.unix.medcity.net,19772,6
cpcs_qr_rad,div_efl_dbmo_idm,Cloudera Kafka,HCA 5.6,Cloudera Kafka,radrslt_mt_in_cpcsqrrad,radrslt,mt,mt,Meditech,in,cpcsqrrad,,19772,*default*,itsdir_kfka_out_hl7dbmnclirad,itsdir,kfka,hca,HCA,out,hl7dbmnclirad,intserv.cloverleaf.hl7-dbmo-oru-rad.1.0.0,,6
div_efl_ipl2,div_efl_ipl2,EDW CDM,iPeople MT56,EDW CDM,sch_ipl_in_cocqr,sch,ipl,ippl,iPeople,in,cocqr,,10353,SIU_S18,sch_edwc_out,sch,edwc,hca,HCA,out,,,,2
